,epochs,arch_type,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
20,5000,1F_16,0.8960596358315263,0.906297027776506,0.9134770780313757,0.8679239548385183,0.9172027605850659,0.8753973579261652,0.06570667220448265,0.06805454301695821,0.08093268668916383,0.0666511901410222,0.06694305414945838,0.06965762924021705,0.07493967008092507,0.07485896339718895,0.09360718109617847,0.06941565810309695,0.08986406527840904,0.08053710759115969,0.906297027776506,0.9134770780313757,0.8679239548385183,0.9172027605850659,0.8753973579261652,0.8960596358315263,0.9043814644601824,0.9117082959809097,0.865223933472355,0.9155101424028185,0.8728501148173304,0.8939347902267192,0.014314374029636381,5.9809764226277675e-05,0.014586160480976105,0.014250172277291615,0.014572826027870179,0.013954488337039947,0.014208223025004069,4.899064699808756e-05,5.0340890884399417e-05,5.108316739400228e-05,5.775133768717448e-05,9.088277816772461e-05
21,5000,1F_16,0.8972333497960298,0.9041863459264092,0.9262116802981277,0.8644437537646726,0.8881995397749552,0.9031254292159845,0.06638669231867941,0.057601450278718776,0.08635137464545635,0.0725590545885404,0.068518459993843,0.07028340636504758,0.06935225062132437,0.06735510130264626,0.09127571250646298,0.0864493167461457,0.08270820003328681,0.07942811624197323,0.9041863459264092,0.9262116802981277,0.8644437537646726,0.8881995397749552,0.9031254292159845,0.8972333497960298,0.9022276340884483,0.9247032308323313,0.8616725868910373,0.8859140107754654,0.9011450291318138,0.8951324983438192,0.01420357879002889,5.5688142776489266e-05,0.013994689087073008,0.014296084741751354,0.014457952479521434,0.014078508118788401,0.014190659523010254,6.242950757344564e-05,5.322575569152832e-05,5.482594172159831e-05,5.121231079101563e-05,5.6747198104858395e-05
22,5000,1H_3F_16,0.8140441826579291,0.7705974253156604,0.8676931550918624,0.9051635956547521,0.7263903643751136,0.8003763728522574,0.1081176305783605,0.08165527561991558,0.07299373659977841,0.10823233463797019,0.09467158242777161,0.09313411197275927,0.1221004105837391,0.08334070313211833,0.07727467814804242,0.1385296245123092,0.10624704454357649,0.1054984921839571,0.7705974253156604,0.8676931550918624,0.9051635956547521,0.7263903643751136,0.8003763728522574,0.8140441826579291,0.7659077645043962,0.864988415502599,0.90322486166473,0.7207969817047581,0.7962954809855233,0.8102427008724014,0.017768033027648927,7.689611117045085e-05,0.018404370347658794,0.017581753631432852,0.01780743012825648,0.0177705912788709,0.017276019752025605,7.402817408243815e-05,8.971134821573893e-05,7.734179496765136e-05,7.024884223937988e-05,7.31503963470459e-05
23,5000,1F_16,0.8927474528756487,0.8728267772203726,0.8700114133579767,0.8975372750398873,0.9136718910073608,0.9096899077526457,0.07437788722889159,0.07401149766904876,0.0700189201547313,0.0641332069851773,0.062479654686433905,0.06900423334485657,0.09078389428524246,0.0993453533267086,0.08003651026227394,0.07251736295229043,0.07633719196988283,0.08380406255927965,0.8728267772203726,0.8700114133579767,0.8975372750398873,0.9136718910073608,0.9096899077526457,0.8927474528756487,0.8702269839097159,0.8673540657605248,0.8954426367102087,0.9119070915049559,0.907843704844693,0.8905548965460197,0.014428401013215384,7.445931434631346e-05,0.014565929571787517,0.01446402500073115,0.014520968000094095,0.014237489004929861,0.014353593488534292,9.825070699055989e-05,5.1302115122477216e-05,0.00011703252792358399,5.3863128026326495e-05,5.184809366861979e-05
24,5000,1F_16,0.8901139665854894,0.8983646442763621,0.8864624371978346,0.9277770826054051,0.9129965142560282,0.8249691545918166,0.06832356190084504,0.07304852623252318,0.0610864773871157,0.06546849277371586,0.07917278777129899,0.06941996921309976,0.08521564104596145,0.08457384098031488,0.06399042742722842,0.07413612024730137,0.10979054462430023,0.08354131486502127,0.8983646442763621,0.8864624371978346,0.9277770826054051,0.9129965142560282,0.8249691545918166,0.8901139665854894,0.8962869197981957,0.8841413967316916,0.9263006345496383,0.9112179080738687,0.8213910112444602,0.8878675740795708,0.014614111820856732,6.234614054361978e-05,0.015121460258960724,0.014684444467226665,0.014448555409908295,0.014187396963437399,0.01462870200475057,6.53211275736491e-05,7.693171501159668e-05,5.365133285522461e-05,5.712270736694336e-05,5.870381991068522e-05
25,5000,1H_3F_128,0.8830633895342451,0.8619518475385811,0.8920169741439453,0.8759054011783461,0.8653434428631609,0.9200992819471927,0.0780048800258625,0.06878646666485093,0.0740315365111073,0.07763391521650213,0.06474312579172384,0.07263998484200933,0.10159020359954478,0.08299747464106498,0.08857543171378346,0.09275138671049839,0.06820935708752551,0.08682477075048342,0.8619518475385811,0.8920169741439453,0.8759054011783461,0.8653434428631609,0.9200992819471927,0.8830633895342451,0.8591297388000172,0.8898094846886256,0.8733685439622305,0.8625906682709257,0.9184658771488389,0.8806728625741276,0.03286653306086858,8.958896001180013e-05,0.032735925316810605,0.032696187297503156,0.032967611849308014,0.03309375365575155,0.03283918718496959,8.032083511352539e-05,0.0001330415407816569,7.73926575978597e-05,7.31507937113444e-05,8.403897285461426e-05
26,5000,1H_3F_128,0.8765392413250079,0.8898756163656463,0.8614982353385987,0.8840161913262516,0.8748977304527092,0.8724084331418344,0.07219132626268356,0.07369928770205791,0.07617606143790792,0.07552692111410994,0.0772139469163934,0.07496150868663054,0.08127146155578896,0.09947437423118725,0.08583835917848696,0.08290887227198697,0.09754530993120442,0.08940767543373092,0.8898756163656463,0.8614982353385987,0.8840161913262516,0.8748977304527092,0.8724084331418344,0.8765392413250079,0.8876243512828316,0.8586668534375138,0.881645142426618,0.872340273494332,0.8698000876523999,0.874015341658739,0.03298603483041127,0.00010175315539042156,0.03359478205442429,0.03306564261515935,0.033077871600786846,0.03251305977503459,0.032678818106651304,0.0001202996571858724,8.794546127319336e-05,8.790413538614909e-05,7.715702056884766e-05,0.00013545950253804524
27,5000,1H_3F_128,0.88631269530192,0.885789982487016,0.9099431023966477,0.8866236052082128,0.8741030280516432,0.8751037583660808,0.07213455538412995,0.06881006177082666,0.07642773168984958,0.0761024896676995,0.07564214257797572,0.07382339621809628,0.07825706855649844,0.07938889469613428,0.07916954788108536,0.09448912526821822,0.08812623216356415,0.08388617371310009,0.885789982487016,0.9099431023966477,0.8866236052082128,0.8741030280516432,0.8751037583660808,0.88631269530192,0.8834551950761884,0.9081020755291175,0.8843058594884489,0.8715293250475882,0.8725505132219462,0.8839885936726578,0.03286621473232905,8.972946802775065e-05,0.03252662569284439,0.032826029161612195,0.032904568016529086,0.033110844095547994,0.03296300669511159,7.607261339823405e-05,8.237163225809733e-05,0.00013071894645690917,8.200407028198242e-05,7.748007774353028e-05
28,5000,1H_3F_128,0.8744939491865175,0.8711356724543988,0.8277359204231752,0.895729117613366,0.8779205808024731,0.8999484546391744,0.07814439532608426,0.08176960446561177,0.07238656537407005,0.07344160203059992,0.07236489395075411,0.07562141222942402,0.08987997435284945,0.11096932901759204,0.08074606713220144,0.08621216095730704,0.0788619789781411,0.08933390208761822,0.8711356724543988,0.8277359204231752,0.895729117613366,0.8779205808024731,0.8999484546391744,0.8744939491865175,0.8685013080071293,0.8242143378764599,0.8935975152477108,0.87542491976266,0.8979031078856311,0.8719282377559182,0.0330520140727361,9.234539667765298e-05,0.033226234714190166,0.03310143619775772,0.032852608958880106,0.0326255785425504,0.033454211950302126,8.482535680135092e-05,8.689403533935546e-05,0.00012303709983825682,8.063673973083495e-05,8.63337516784668e-05
29,5000,1H_3F_128,0.8820235749550486,0.8385826317636758,0.8882804812179641,0.9150643902680833,0.8791137464219952,0.8890766251035247,0.07705226074079366,0.07596702110442273,0.06706982323716232,0.07745049769613101,0.0732095643561037,0.07414983342692269,0.1004672518581256,0.08226996635337074,0.07387891472560307,0.08819440418769532,0.08306621814192994,0.08557535105334493,0.8385826317636758,0.8882804812179641,0.9150643902680833,0.8791137464219952,0.8890766251035247,0.8820235749550486,0.8352827877792875,0.8859966068987402,0.9133280575308039,0.8766424771836033,0.8868090262981453,0.8796117911381159,0.0330222764412562,9.324304262797037e-05,0.03305384576320648,0.03317707389593125,0.032524211208025615,0.03310219039519628,0.03325406094392141,0.00012581427892049155,9.316722551981608e-05,7.581830024719238e-05,8.40755303700765e-05,8.733987808227539e-05
30,5000,1H_3F_128,0.8880939882397147,0.8932383468819259,0.8799468639334592,0.8758020765405247,0.9019454743034763,0.8895371795391875,0.07102403201186651,0.0759529693490956,0.0684325708954817,0.0698496017139509,0.07008482227451948,0.07106879924898284,0.08930557373599139,0.086199338183742,0.0925335771644589,0.07984829337869444,0.07845335496437958,0.08526802748545326,0.8932383468819259,0.8799468639334592,0.8758020765405247,0.9019454743034763,0.8895371795391875,0.8880939882397147,0.89105582586418,0.8774926260581637,0.873263107066055,0.8999409524834451,0.8872789958159683,0.8858063014575623,0.032928460876146946,0.00010303624471028644,0.03292199651400248,0.03339647402366002,0.03265616695086161,0.03294501801331838,0.032722648878892265,0.00011862794558207194,8.831421534220378e-05,8.315245310465494e-05,0.00014548420906066896,7.960240046183268e-05
31,5000,1H_3F_128,0.8834920931061347,0.8810678953135427,0.8839196926570799,0.8910804310728653,0.8797379739129029,0.8816544725742832,0.07530865427078372,0.0722364938632129,0.07658539636463121,0.07461378287911846,0.07482979161870337,0.07471482379928993,0.08695986359613216,0.08002201871340348,0.0846004935688427,0.08729126582335169,0.0880267188936556,0.08538007211907712,0.8810678953135427,0.8839196926570799,0.8910804310728653,0.8797379739129029,0.8816544725742832,0.8834920931061347,0.8786365746044499,0.8815466710418924,0.8888537959329579,0.8772794657135073,0.8792351432231612,0.8811103301031938,0.03325375312566757,0.00032956314086914063,0.033403825163841244,0.032969027558962506,0.03286420255899429,0.033193864325682325,0.033837846020857494,8.461912473042806e-05,9.656945864359538e-05,9.238084157307943e-05,0.0012576488653818767,0.00011659741401672364
