,n_neighbors,weights,p,mean_score,score0,score1,score2,score3,score4,metric_mae0,metric_mae1,metric_mae2,metric_mae3,metric_mae4,mean_metric_mae,metric_std_error0,metric_std_error1,metric_std_error2,metric_std_error3,metric_std_error4,mean_metric_std_error,metric_r20,metric_r21,metric_r22,metric_r23,metric_r24,mean_metric_r2,metric_adjusted_r20,metric_adjusted_r21,metric_adjusted_r22,metric_adjusted_r23,metric_adjusted_r24,mean_metric_adjusted_r2,mean_time_train,mean_time_pred,time_train0,time_train1,time_train2,time_train3,time_train4,time_pred0,time_pred1,time_pred2,time_pred3,time_pred4
20,13,distance,2.0,0.5836293517960554,0.5763931509545064,0.5385524379579939,0.6068632058364545,0.5930257041661211,0.603312260065201,0.15107991584823688,0.15086075309782535,0.1439557121357569,0.14246878621308692,0.1394603617075757,0.14556510580049634,0.15699129517495924,0.16623024627474842,0.14530730250177518,0.14871388272090422,0.14989056933978304,0.15342665920243403,0.5763931509545064,0.5385524379579939,0.6068632058364545,0.5930257041661211,0.603312260065201,0.5836293517960554,0.5677333857270006,0.5291190976777485,0.5988263378126681,0.5847059570621918,0.5952028003050347,0.5751175157169287,1.3569792111714678e-06,4.8330307006835935e-05,1.540680726369222e-06,1.3159712155659993e-06,1.3294816017150879e-06,1.307527224222819e-06,1.2912352879842123e-06,5.355000495910644e-05,4.778583844502767e-05,4.801233609517415e-05,4.684766133626302e-05,4.54556941986084e-05
21,9,distance,2.0,0.5887521082140521,0.5491333712920047,0.5734789123252596,0.6200796635354314,0.623771268974154,0.5772973249434112,0.1527654436401717,0.14399669236177598,0.13546916460825378,0.13715195088844137,0.14992578869346063,0.1438618080384207,0.16120506267089849,0.1579780341073512,0.14512427266825137,0.1406030739546801,0.16067137430010311,0.15311636354025687,0.5491333712920047,0.5734789123252596,0.6200796635354314,0.623771268974154,0.5772973249434112,0.5887521082140521,0.5399163362928634,0.564759571521006,0.6123129786332597,0.6160800513041197,0.568656043681607,0.5803449962865711,1.4254252115885416e-06,4.9477179845174154e-05,1.6247232755025228e-06,1.459221045176188e-06,1.4881292978922525e-06,1.3033548990885417e-06,1.2516975402832031e-06,6.678064664204916e-05,4.863301912943522e-05,4.470427831013997e-05,4.443724950154622e-05,4.28307056427002e-05
22,8,uniform,2.0,0.5870020124060671,0.6301884788091541,0.5782833523049029,0.5934129637910398,0.5694848269173365,0.5636404402079026,0.13412368687232945,0.14866280891757389,0.14467878348597096,0.1538820875611453,0.14282599178323185,0.1448346717240503,0.14261294145387812,0.15339837345431648,0.15299206897221962,0.15828655015415521,0.15717800967203832,0.15289358874132156,0.6301884788091541,0.5782833523049029,0.5934129637910398,0.5694848269173365,0.5636404402079026,0.5870020124060671,0.6226284477115558,0.5696622283315789,0.5851011334085738,0.5606838353040623,0.5547199722053384,0.5785591233922218,1.4104048411051432e-06,4.594286282857259e-05,1.511673132578532e-06,1.4100472132364909e-06,1.3834238052368165e-06,1.376370588938395e-06,1.3705094655354817e-06,4.4083197911580405e-05,4.706780115763346e-05,4.589160283406575e-05,4.628737767537435e-05,4.638433456420899e-05
23,10,uniform,2.0,0.587236652692693,0.6397641716869644,0.5208659504994767,0.5885421167759932,0.5830003376131256,0.6040106868879047,0.13656917745904448,0.15391931798816758,0.15482413383700896,0.14231389729504015,0.14100685805435134,0.1457266769267225,0.14127989469927693,0.17025347666253907,0.15300899663052148,0.15218133755823302,0.141299565543327,0.1516046542187795,0.6397641716869644,0.5208659504994767,0.5885421167759932,0.5830003376131256,0.6040106868879047,0.587236652692693,0.632399895810037,0.5110710465914592,0.5801307120082111,0.5744756426409918,0.5959155050184921,0.5787985604138381,1.3168851534525554e-06,4.480417569478353e-05,1.413424809773763e-06,1.3204415639241536e-06,1.3062357902526855e-06,1.29471222559611e-06,1.2496113777160644e-06,4.482587178548177e-05,4.55474853515625e-05,4.6577056248982744e-05,4.403273264567057e-05,4.303773244222005e-05
24,15,distance,3.332672656323025,0.5547501585587863,0.5301132756797603,0.5507640912981281,0.5979918588312411,0.5857971361628148,0.5090844308219875,0.15241372330917058,0.15854605533532454,0.14083251280999673,0.14643241824215755,0.16000441660569276,0.15164582526046844,0.16256247368395024,0.1649167289849088,0.15007990558497147,0.14161721430355764,0.16767255389560268,0.15736977529059817,0.5301132756797603,0.5507640912981281,0.5979918588312411,0.5857971361628148,0.5090844308219875,0.5547501585587863,0.5205074141945083,0.5415803929941716,0.5897736344802613,0.5773296159480853,0.4990486781301031,0.5456479471494259,1.3438860575358075e-06,0.0011088933944702149,1.4255444208780925e-06,1.3404091199239095e-06,1.3073285420735677e-06,1.2977917989095052e-06,1.3483564058939616e-06,0.00111458420753479,0.0011334419250488281,0.0010939470926920572,0.0010937865575154622,0.0011087071895599365
25,8,distance,2.0,0.5868672451125339,0.5506217532151112,0.613971500602316,0.5772888554144062,0.5786183292021115,0.6138357871287246,0.15418600684975886,0.1395153459292218,0.1383692126924372,0.15137639510774703,0.1404455651146928,0.14477850513877155,0.1623483148663473,0.14537429701499213,0.15349562086482613,0.1526076180106731,0.15091448318564654,0.15294806678849704,0.5506217532151112,0.613971500602316,0.5772888554144062,0.5786183292021115,0.6138357871287246,0.5868672451125339,0.5414351451036654,0.6060799469519375,0.5686474010106122,0.5700040531381002,0.6059414590972845,0.5784216010603199,1.3777613639831544e-06,4.617881774902344e-05,1.3984243075052897e-06,1.4037887255350748e-06,1.3634562492370605e-06,1.354813575744629e-06,1.3683239618937175e-06,4.4660170873006184e-05,4.6360492706298825e-05,4.7073761622111e-05,4.640936851501465e-05,4.639029502868652e-05
26,15,distance,2.752694859750353,0.5594841187709702,0.5628634420030768,0.5483042971172672,0.5652756149117772,0.5904928538336265,0.5304843859891027,0.15951942315690773,0.15178096265079413,0.15117030120600114,0.13875562573365866,0.1534431587738879,0.15093389430424992,0.15825119813795424,0.15720038906665026,0.1525423175484963,0.14782883417877363,0.16695052856912554,0.15655465350019998,0.5628634420030768,0.5483042971172672,0.5652756149117772,0.5904928538336265,0.5304843859891027,0.5594841187709702,0.5539270898804821,0.5390703134126799,0.556388574671473,0.582121327847261,0.5208861110859839,0.550478683379576,1.4020005861918132e-06,0.001241223732630412,1.443028450012207e-06,1.3892849286397298e-06,1.3353427251180012e-06,1.3865033785502116e-06,1.455843448638916e-06,0.0012880277633666992,0.0012625086307525635,0.0012204933166503906,0.001213588317235311,0.0012215006351470948
27,9,uniform,6.9761063564805985,0.5237975989133901,0.5470416205635084,0.5437310395301891,0.5022871600815084,0.49309650855931664,0.5328316658324281,0.15401182489193072,0.15931250920540266,0.1585166638078607,0.16088812100190883,0.15672340296079532,0.15789050437357965,0.15879612154285722,0.15717650612937248,0.157745558982492,0.17238000473554982,0.16273016758381598,0.1617656717948175,0.5470416205635084,0.5437310395301891,0.5022871600815084,0.49309650855931664,0.5328316658324281,0.5237975989133901,0.5377818240503263,0.5344035650401759,0.4921124512586431,0.4827339158893197,0.5232813762071966,0.5140626264891323,1.3542373975118e-06,0.000860891342163086,1.4052788416544597e-06,1.3837218284606934e-06,1.3327598571777343e-06,1.3248125712076823e-06,1.324613889058431e-06,0.0008813973267873128,0.0008491357167561849,0.0008575975894927979,0.0008707141876220703,0.0008456118901570639
28,8,uniform,6.41411846677673,0.5287136763586541,0.5345930390693636,0.4750319688659004,0.5539549200749279,0.5293845631996411,0.5506038905834374,0.15277051143035675,0.15591104756385182,0.1559017182756884,0.16067428232670053,0.15970582367006075,0.15699267665333166,0.15744429189515965,0.16685759484616877,0.15415973669616526,0.15779091646634485,0.16691372881707583,0.16063325374418289,0.5345930390693636,0.4750319688659004,0.5539549200749279,0.5293845631996411,0.5506038905834374,0.5287136763586541,0.5250787570741888,0.46430008407269907,0.5448364516607866,0.5197638046960562,0.54141691730746,0.5190792029622382,1.3835430145263672e-06,0.0008015415668487548,1.693566640218099e-06,1.346766948699951e-06,1.3005733489990235e-06,1.2858708699544271e-06,1.2909372647603354e-06,0.0008063586552937825,0.0008051582177480062,0.0008006862799326579,0.0008050759633382161,0.0007904287179311116
29,8,distance,7.2326484285690285,0.532536555709695,0.4606726672639524,0.5202126608678134,0.6112748615264607,0.579071080726133,0.49145150816411587,0.16106966861575034,0.1600719955673742,0.14321873863792325,0.15035436014507927,0.16313731550834187,0.15557041569489377,0.1744227468506898,0.16214268724443198,0.146516788175331,0.15051335320592504,0.16940831861841588,0.16060077881895876,0.4606726672639524,0.5202126608678134,0.6112748615264607,0.579071080726133,0.49145150816411587,0.532536555709695,0.44964723627105185,0.5104044018054859,0.6033281806718058,0.5704660602299041,0.4810552868659377,0.522980233168837,1.4481147130330403e-06,0.0008115431467692058,1.8317500750223795e-06,1.3945500055948894e-06,1.3278921445210774e-06,1.326302687327067e-06,1.3600786526997883e-06,0.0008574306964874267,0.0007939755916595459,0.0008180912335713704,0.0007935845851898193,0.0007946336269378662
30,6,uniform,2.0,0.5720853460228066,0.5608116418336828,0.6056700713061182,0.547319603429715,0.6004967384066577,0.5461286751378592,0.14980388787004703,0.1421986940750425,0.14711078871997624,0.14645055638260454,0.15121569053401515,0.1473559235163371,0.16692618226581366,0.14456977436228624,0.15592769305399248,0.15487760498276862,0.1553032408727578,0.15552089910752376,0.5608116418336828,0.6056700713061182,0.547319603429715,0.6004967384066577,0.5461286751378592,0.5720853460228066,0.5518333449035366,0.5976088121164647,0.5380654897008506,0.5923297211338807,0.5368502153451067,0.5633375166399679,1.4351407686869303e-06,4.104495048522949e-05,2.065598964691162e-06,1.3126929601033529e-06,1.2880563735961914e-06,1.241763432820638e-06,1.2675921122233072e-06,4.226247469584147e-05,4.084706306457519e-05,4.1269858678181965e-05,3.985722859700521e-05,4.098812739054362e-05
